t_s,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,energy_J,status
74180.0,99963485763.92247,2225129108.106533,0.0,-984.4745122915621,29989.04403907369,0.0,-877172568.7866664,ok
74190.0,99963475918.51378,2225428998.532152,0.0,-984.6072254564752,29989.04108464831,0.0,-877172568.7866662,ok
74200.0,99963466071.77795,2225728888.928225,0.0,-984.7399386209371,29989.038129824494,0.0,-877172568.7866664,ok
74210.0,99963456223.715,2226028779.2947474,0.0,-984.8726517849476,29989.035174602242,0.0,-877172568.7866666,ok
74220.0,99963446374.3249,2226328669.631716,0.0,-985.0053649485067,29989.032218981556,0.0,-877172568.7866664,ok
74230.0,99963436523.6077,2226628559.939126,0.0,-985.1380781116142,29989.029262962435,0.0,-877172568.7866664,ok
74240.0,99963426671.56335,2226928450.216974,0.0,-985.2707912742701,29989.026306544878,0.0,-877172568.7866662,ok
74250.0,99963416818.19188,2227228340.4652553,0.0,-985.4035044364743,29989.023349728886,0.0,-877172568.786666,ok
74260.0,99963406963.49327,2227528230.6839666,0.0,-985.5362175982269,29989.02039251446,0.0,-877172568.7866662,ok
74270.0,99963397107.46753,2227828120.873104,0.0,-985.6689307595277,29989.017434901594,0.0,-877172568.7866663,ok
74280.0,99963387250.11465,2228128011.0326633,0.0,-985.8016439203766,29989.014476890294,0.0,-877172568.7866663,ok
74290.0,99963377391.43465,2228427901.1626406,0.0,-985.9343570807736,29989.011518480558,0.0,-877172568.7866663,ok
74300.0,99963367531.4275,2228727791.2630315,0.0,-986.0670702407186,29989.008559672387,0.0,-877172568.7866666,ok
74310.0,99963357670.09323,2229027681.3338327,0.0,-986.1997834002117,29989.00560046578,0.0,-877172568.7866664,ok
74320.0,99963347807.43184,2229327571.3750396,0.0,-986.3324965592526,29989.00264086074,0.0,-877172568.7866662,ok
74330.0,99963337943.44331,2229627461.3866487,0.0,-986.4652097178414,29988.99968085726,0.0,-877172568.7866662,ok
74340.0,99963328078.12766,2229927351.3686557,0.0,-986.597922875978,29988.996720455347,0.0,-877172568.7866659,ok
74350.0,99963318211.48486,2230227241.3210564,0.0,-986.7306360336623,29988.993759654997,0.0,-877172568.7866662,ok
74360.0,99963308343.51494,2230527131.2438474,0.0,-986.8633491908944,29988.990798456212,0.0,-877172568.7866662,ok
74370.0,99963298474.21788,2230827021.1370244,0.0,-986.996062347674,29988.98783685899,0.0,-877172568.7866662,ok
74380.0,99963288603.59369,2231126911.000583,0.0,-987.1287755040012,29988.98487486333,0.0,-877172568.7866662,ok
74390.0,99963278731.64236,2231426800.8345203,0.0,-987.2614886598758,29988.981912469237,0.0,-877172568.7866664,ok
74400.0,99963268858.3639,2231726690.6388316,0.0,-987.3942018152978,29988.978949676704,0.0,-877172568.7866662,ok
74410.0,99963258983.75832,2232026580.4135127,0.0,-987.5269149702673,29988.975986485737,0.0,-877172568.7866666,ok
74420.0,99963249107.8256,2232326470.15856,0.0,-987.659628124784,29988.973022896334,0.0,-877172568.7866664,ok
74430.0,99963239230.56577,2232626359.873969,0.0,-987.792341278848,29988.970058908493,0.0,-877172568.7866662,ok
74440.0,99963229351.97879,2232926249.5597367,0.0,-987.9250544324591,29988.967094522217,0.0,-877172568.7866662,ok
74450.0,99963219472.06468,2233226139.2158585,0.0,-988.0577675856174,29988.964129737502,0.0,-877172568.7866664,ok
74460.0,99963209590.82344,2233526028.8423305,0.0,-988.1904807383228,29988.961164554352,0.0,-877172568.7866663,ok
74470.0,99963199708.25507,2233825918.4391484,0.0,-988.3231938905751,29988.958198972763,0.0,-877172568.7866664,ok
74480.0,99963189824.35956,2234125808.0063086,0.0,-988.4559070423744,29988.95523299274,0.0,-877172568.7866664,ok
74490.0,99963179939.13692,2234425697.543807,0.0,-988.5886201937205,29988.952266614277,0.0,-877172568.7866665,ok
74500.0,99963170052.58714,2234725587.0516396,0.0,-988.7213333446134,29988.94929983738,0.0,-877172568.7866665,ok
74510.0,99963160164.71025,2235025476.5298023,0.0,-988.8540464950531,29988.946332662043,0.0,-877172568.7866664,ok
74520.0,99963150275.50623,2235325365.9782915,0.0,-988.9867596450395,29988.94336508827,0.0,-877172568.7866662,ok
74530.0,99963140384.97507,2235625255.397103,0.0,-989.1194727945724,29988.94039711606,0.0,-877172568.7866663,ok
74540.0,99963130493.11678,2235925144.7862325,0.0,-989.252185943652,29988.937428745412,0.0,-877172568.7866664,ok
74550.0,99963120599.93135,2236225034.1456766,0.0,-989.384899092278,29988.934459976328,0.0,-877172568.7866663,ok
74560.0,99963110705.4188,2236524923.475431,0.0,-989.5176122404505,29988.931490808805,0.0,-877172568.7866662,ok
74570.0,99963100809.5791,2236824812.7754917,0.0,-989.6503253881693,29988.928521242844,0.0,-877172568.7866664,ok
74580.0,99963090912.41228,2237124702.0458546,0.0,-989.7830385354345,29988.925551278448,0.0,-877172568.7866663,ok
74590.0,99963081013.91832,2237424591.2865157,0.0,-989.9157516822459,29988.922580915612,0.0,-877172568.7866665,ok
74600.0,99963071114.09724,2237724480.4974713,0.0,-990.0484648286034,29988.91961015434,0.0,-877172568.7866666,ok
74610.0,99963061212.94904,2238024369.6787176,0.0,-990.1811779745071,29988.916638994626,0.0,-877172568.7866664,ok
74620.0,99963051310.4737,2238324258.8302503,0.0,-990.3138911199569,29988.913667436474,0.0,-877172568.7866662,ok
74630.0,99963041406.67122,2238624147.952065,0.0,-990.4466042649527,29988.910695479888,0.0,-877172568.7866663,ok
74640.0,99963031501.54161,2238924037.0441585,0.0,-990.5793174094945,29988.907723124863,0.0,-877172568.786666,ok
74650.0,99963021595.08487,2239223926.1065264,0.0,-990.712030553582,29988.9047503714,0.0,-877172568.7866662,ok
74660.0,99963011687.301,2239523815.1391644,0.0,-990.8447436972154,29988.901777219497,0.0,-877172568.7866663,ok
74670.0,99963001778.18999,2239823704.1420693,0.0,-990.9774568403947,29988.898803669155,0.0,-877172568.7866662,ok
74680.0,99962991867.75185,2240123593.1152368,0.0,-991.1101699831196,29988.895829720375,0.0,-877172568.7866666,ok
74690.0,99962981955.98659,2240423482.0586624,0.0,-991.2428831253901,29988.892855373157,0.0,-877172568.7866666,ok
74700.0,99962972042.8942,2240723370.972343,0.0,-991.3755962672062,29988.8898806275,0.0,-877172568.7866665,ok
74710.0,99962962128.47467,2241023259.8562737,0.0,-991.5083094085678,29988.886905483403,0.0,-877172568.7866665,ok
74720.0,99962952212.72801,2241323148.710451,0.0,-991.6410225494749,29988.88392994087,0.0,-877172568.7866662,ok
74730.0,99962942295.65422,2241623037.534871,0.0,-991.7737356899273,29988.880953999895,0.0,-877172568.7866664,ok
74740.0,99962932377.2533,2241922926.32953,0.0,-991.906448829925,29988.877977660482,0.0,-877172568.7866664,ok
74750.0,99962922457.52524,2242222815.094423,0.0,-992.0391619694681,29988.87500092263,0.0,-877172568.7866668,ok
74760.0,99962912536.47005,2242522703.829547,0.0,-992.1718751085563,29988.87202378634,0.0,-877172568.7866666,ok
74770.0,99962902614.08772,2242822592.5348973,0.0,-992.3045882471896,29988.869046251613,0.0,-877172568.7866669,ok
74780.0,99962892690.37828,2243122481.2104707,0.0,-992.4373013853681,29988.866068318446,0.0,-877172568.7866666,ok
74790.0,99962882765.3417,2243422369.8562627,0.0,-992.5700145230915,29988.86308998684,0.0,-877172568.7866664,ok
74800.0,99962872838.978,2243722258.472269,0.0,-992.7027276603599,29988.860111256792,0.0,-877172568.7866666,ok
74810.0,99962862911.28716,2244022147.0584865,0.0,-992.8354407971732,29988.857132128305,0.0,-877172568.7866666,ok
74820.0,99962852982.26918,2244322035.6149106,0.0,-992.9681539335313,29988.85415260138,0.0,-877172568.7866664,ok
74830.0,99962843051.92407,2244621924.141537,0.0,-993.1008670694342,29988.851172676015,0.0,-877172568.7866666,ok
74840.0,99962833120.25183,2244921812.638363,0.0,-993.2335802048818,29988.84819235221,0.0,-877172568.7866666,ok
74850.0,99962823187.25246,2245221701.105383,0.0,-993.3662933398741,29988.845211629963,0.0,-877172568.7866669,ok
74860.0,99962813252.92596,2245521589.542594,0.0,-993.499006474411,29988.84223050928,0.0,-877172568.7866666,ok
74870.0,99962803317.27234,2245821477.9499917,0.0,-993.6317196084923,29988.839248990156,0.0,-877172568.7866669,ok
74880.0,99962793380.29158,2246121366.3275723,0.0,-993.7644327421181,29988.83626707259,0.0,-877172568.7866669,ok
74890.0,99962783441.98369,2246421254.6753316,0.0,-993.8971458752883,29988.833284756587,0.0,-877172568.7866666,ok
74900.0,99962773502.34866,2246721142.993266,0.0,-994.0298590080029,29988.83030204214,0.0,-877172568.7866666,ok
74910.0,99962763561.3865,2247021031.281371,0.0,-994.1625721402617,29988.827318929256,0.0,-877172568.7866665,ok
74920.0,99962753619.09721,2247320919.5396433,0.0,-994.2952852720647,29988.824335417932,0.0,-877172568.7866666,ok
74930.0,99962743675.48079,2247620807.7680783,0.0,-994.4279984034118,29988.821351508166,0.0,-877172568.7866669,ok
74940.0,99962733730.53725,2247920695.9666724,0.0,-994.5607115343031,29988.81836719996,0.0,-877172568.7866665,ok
74950.0,99962723784.26657,2248220584.1354213,0.0,-994.6934246647384,29988.815382493314,0.0,-877172568.7866666,ok
74960.0,99962713836.66876,2248520472.274321,0.0,-994.8261377947176,29988.81239738823,0.0,-877172568.7866668,ok
74970.0,99962703887.74382,2248820360.3833675,0.0,-994.9588509242408,29988.8094118847,0.0,-877172568.7866666,ok
74980.0,99962693937.49174,2249120248.4625573,0.0,-995.0915640533078,29988.806425982733,0.0,-877172568.7866666,ok
74990.0,99962683985.91254,2249420136.511886,0.0,-995.2242771819186,29988.803439682324,0.0,-877172568.7866668,ok
75000.0,99962674033.0062,2249720024.5313497,0.0,-995.3569903100731,29988.800452983476,0.0,-877172568.7866665,ok
75010.0,99962664078.77272,2250019912.520944,0.0,-995.4897034377713,29988.797465886186,0.0,-877172568.7866668,ok
75020.0,99962654123.21213,2250319800.4806657,0.0,-995.622416565013,29988.794478390453,0.0,-877172568.7866669,ok
75030.0,99962644166.3244,2250619688.4105105,0.0,-995.7551296917984,29988.79149049628,0.0,-877172568.7866664,ok
75040.0,99962634208.10954,2250919576.3104744,0.0,-995.8878428181272,29988.788502203668,0.0,-877172568.7866666,ok
75050.0,99962624248.56755,2251219464.1805534,0.0,-996.0205559439994,29988.785513512612,0.0,-877172568.7866666,ok
75060.0,99962614287.69843,2251519352.0207434,0.0,-996.1532690694149,29988.782524423117,0.0,-877172568.7866666,ok
75070.0,99962604325.50217,2251819239.8310404,0.0,-996.2859821943738,29988.77953493518,0.0,-877172568.7866666,ok
75080.0,99962594361.97878,2252119127.6114407,0.0,-996.4186953188758,29988.7765450488,0.0,-877172568.7866664,ok
75090.0,99962584397.12825,2252419015.36194,0.0,-996.551408442921,29988.77355476398,0.0,-877172568.7866668,ok
75100.0,99962574430.9506,2252718903.0825343,0.0,-996.6841215665092,29988.770564080718,0.0,-877172568.7866666,ok
75110.0,99962564463.44583,2253018790.77322,0.0,-996.8168346896406,29988.767572999015,0.0,-877172568.7866666,ok
75120.0,99962554494.61392,2253318678.433993,0.0,-996.9495478123149,29988.76458151887,0.0,-877172568.7866664,ok
75130.0,99962544524.45488,2253618566.064849,0.0,-997.0822609345321,29988.761589640282,0.0,-877172568.7866665,ok
75140.0,99962534552.9687,2253918453.6657844,0.0,-997.2149740562921,29988.758597363252,0.0,-877172568.7866664,ok
75150.0,99962524580.1554,2254218341.236795,0.0,-997.347687177595,29988.75560468778,0.0,-877172568.7866665,ok
75160.0,99962514606.01495,2254518228.777877,0.0,-997.4804002984407,29988.752611613865,0.0,-877172568.7866666,ok
75170.0,99962504630.54738,2254818116.289026,0.0,-997.613113418829,29988.749618141508,0.0,-877172568.7866669,ok
75180.0,99962494653.75269,2255118003.7702384,0.0,-997.74582653876,29988.74662427071,0.0,-877172568.7866669,ok
75190.0,99962484675.63086,2255417891.22151,0.0,-997.8785396582334,29988.743630001467,0.0,-877172568.7866666,ok
75200.0,99962474696.1819,2255717778.642837,0.0,-998.0112527772493,29988.740635333783,0.0,-877172568.7866666,ok
75210.0,99962464715.4058,2256017666.0342155,0.0,-998.1439658958076,29988.737640267656,0.0,-877172568.7866666,ok
75220.0,99962454733.30258,2256317553.3956413,0.0,-998.2766790139083,29988.734644803088,0.0,-877172568.786667,ok
75230.0,99962444749.87222,2256617440.7271104,0.0,-998.4093921315513,29988.731648940076,0.0,-877172568.7866671,ok
75240.0,99962434765.11473,2256917328.028619,0.0,-998.5421052487364,29988.728652678623,0.0,-877172568.7866671,ok
75250.0,99962424779.0301,2257217215.300163,0.0,-998.6748183654638,29988.725656018727,0.0,-877172568.7866672,ok
75260.0,99962414791.61836,2257517102.541738,0.0,-998.8075314817333,29988.72265896039,0.0,-877172568.7866671,ok
75270.0,99962404802.87949,2257816989.7533407,0.0,-998.940244597545,29988.71966150361,0.0,-877172568.7866671,ok
75280.0,99962394812.81348,2258116876.934967,0.0,-999.0729577128985,29988.716663648385,0.0,-877172568.7866669,ok
75290.0,99962384821.42033,2258416764.0866127,0.0,-999.205670827794,29988.713665394716,0.0,-877172568.7866671,ok
75300.0,99962374828.70006,2258716651.208274,0.0,-999.3383839422314,29988.710666742605,0.0,-877172568.7866671,ok
75310.0,99962364834.65265,2259016538.2999463,0.0,-999.4710970562106,29988.70766769205,0.0,-877172568.7866671,ok
75320.0,99962354839.2781,2259316425.361626,0.0,-999.6038101697316,29988.704668243055,0.0,-877172568.7866673,ok
75330.0,99962344842.57645,2259616312.3933096,0.0,-999.7365232827941,29988.701668395614,0.0,-877172568.7866673,ok
75340.0,99962334844.54765,2259916199.394993,0.0,-999.8692363953983,29988.69866814973,0.0,-877172568.7866672,ok
75350.0,99962324845.19173,2260216086.3666716,0.0,-1000.001949507544,29988.695667505403,0.0,-877172568.7866671,ok
75360.0,99962314844.50867,2260515973.3083415,0.0,-1000.1346626192313,29988.692666462633,0.0,-877172568.7866671,ok
75370.0,99962304842.49847,2260815860.2199993,0.0,-1000.26737573046,29988.68966502142,0.0,-877172568.7866671,ok
75380.0,99962294839.16115,2261115747.1016407,0.0,-1000.4000888412301,29988.68666318176,0.0,-877172568.7866671,ok
75390.0,99962284834.49669,2261415633.953262,0.0,-1000.5328019515414,29988.683660943658,0.0,-877172568.7866671,ok
75400.0,99962274828.5051,2261715520.7748585,0.0,-1000.665515061394,29988.680658307112,0.0,-877172568.7866673,ok
75410.0,99962264821.18639,2262015407.5664268,0.0,-1000.7982281707878,29988.677655272124,0.0,-877172568.786667,ok
75420.0,99962254812.54054,2262315294.327963,0.0,-1000.9309412797227,29988.67465183869,0.0,-877172568.7866671,ok
75430.0,99962244802.56757,2262615181.0594625,0.0,-1001.0636543881986,29988.671648006813,0.0,-877172568.7866671,ok
75440.0,99962234791.26746,2262915067.760922,0.0,-1001.1963674962157,29988.66864377649,0.0,-877172568.7866669,ok
75450.0,99962224778.64021,2263214954.432337,0.0,-1001.3290806037736,29988.665639147726,0.0,-877172568.7866671,ok
75460.0,99962214764.68584,2263514841.0737033,0.0,-1001.4617937108724,29988.662634120516,0.0,-877172568.7866671,ok
75470.0,99962204749.40433,2263814727.6850176,0.0,-1001.594506817512,29988.659628694862,0.0,-877172568.7866673,ok
75480.0,99962194732.7957,2264114614.266276,0.0,-1001.7272199236924,29988.656622870763,0.0,-877172568.7866669,ok
75490.0,99962184714.85994,2264414500.817474,0.0,-1001.8599330294135,29988.65361664822,0.0,-877172568.7866673,ok
75500.0,99962174695.59705,2264714387.338608,0.0,-1001.9926461346752,29988.65061002723,0.0,-877172568.7866672,ok
75510.0,99962164675.00702,2265014273.8296733,0.0,-1002.1253592394775,29988.647603007797,0.0,-877172568.7866672,ok
75520.0,99962154653.08986,2265314160.2906666,0.0,-1002.2580723438202,29988.644595589918,0.0,-877172568.786667,ok
75530.0,99962144629.84557,2265614046.721584,0.0,-1002.3907854477035,29988.641587773596,0.0,-877172568.7866675,ok
75540.0,99962134605.27414,2265913933.122421,0.0,-1002.5234985511271,29988.63857955883,0.0,-877172568.7866673,ok
75550.0,99962124579.3756,2266213819.4931736,0.0,-1002.6562116540911,29988.635570945615,0.0,-877172568.7866673,ok
75560.0,99962114552.14992,2266513705.8338385,0.0,-1002.7889247565953,29988.63256193396,0.0,-877172568.7866669,ok
75570.0,99962104523.5971,2266813592.144411,0.0,-1002.9216378586397,29988.629552523857,0.0,-877172568.7866673,ok
75580.0,99962094493.71716,2267113478.4248877,0.0,-1003.0543509602242,29988.62654271531,0.0,-877172568.7866669,ok
75590.0,99962084462.51009,2267413364.675264,0.0,-1003.1870640613488,29988.623532508314,0.0,-877172568.786667,ok
75600.0,99962074429.97588,2267713250.8955364,0.0,-1003.3197771620135,29988.620521902874,0.0,-877172568.7866672,ok
75610.0,99962064396.11453,2268013137.085701,0.0,-1003.452490262218,29988.61751089899,0.0,-877172568.7866673,ok
75620.0,99962054360.92607,2268313023.2457533,0.0,-1003.5852033619625,29988.61449949666,0.0,-877172568.7866671,ok
75630.0,99962044324.41048,2268612909.3756895,0.0,-1003.7179164612468,29988.611487695885,0.0,-877172568.7866671,ok
75640.0,99962034286.56775,2268912795.475506,0.0,-1003.8506295600708,29988.608475496665,0.0,-877172568.7866671,ok
75650.0,99962024247.39789,2269212681.545198,0.0,-1003.9833426584346,29988.605462899,0.0,-877172568.7866669,ok
75660.0,99962014206.9009,2269512567.584762,0.0,-1004.116055756338,29988.602449902886,0.0,-877172568.786667,ok
75670.0,99962004165.07677,2269812453.5941944,0.0,-1004.248768853781,29988.599436508328,0.0,-877172568.7866671,ok
75680.0,99961994121.9255,2270112339.573491,0.0,-1004.3814819507635,29988.596422715324,0.0,-877172568.7866672,ok
75690.0,99961984077.44713,2270412225.522648,0.0,-1004.5141950472854,29988.593408523873,0.0,-877172568.7866673,ok
75700.0,99961974031.64162,2270712111.4416604,0.0,-1004.6469081433468,29988.590393933977,0.0,-877172568.7866669,ok
75710.0,99961963984.50897,2271011997.330525,0.0,-1004.7796212389475,29988.587378945635,0.0,-877172568.7866668,ok
75720.0,99961953936.0492,2271311883.1892376,0.0,-1004.9123343340874,29988.584363558846,0.0,-877172568.786667,ok
75730.0,99961943886.26228,2271611769.0177946,0.0,-1005.0450474287666,29988.581347773612,0.0,-877172568.7866669,ok
75740.0,99961933835.14824,2271911654.8161917,0.0,-1005.1777605229848,29988.578331589928,0.0,-877172568.7866673,ok
75750.0,99961923782.70706,2272211540.584425,0.0,-1005.3104736167422,29988.575315007798,0.0,-877172568.7866673,ok
75760.0,99961913728.93877,2272511426.3224907,0.0,-1005.4431867100386,29988.572298027222,0.0,-877172568.7866672,ok
75770.0,99961903673.84334,2272811312.0303845,0.0,-1005.575899802874,29988.5692806482,0.0,-877172568.7866672,ok
75780.0,99961893617.42078,2273111197.7081027,0.0,-1005.7086128952483,29988.566262870732,0.0,-877172568.7866671,ok
75790.0,99961883559.67108,2273411083.355641,0.0,-1005.8413259871614,29988.563244694815,0.0,-877172568.786667,ok
75800.0,99961873500.59425,2273710968.9729953,0.0,-1005.9740390786134,29988.56022612045,0.0,-877172568.7866672,ok
75810.0,99961863440.19029,2274010854.560162,0.0,-1006.106752169604,29988.55720714764,0.0,-877172568.7866671,ok
